id,name_id,full_name,first_name,middle_name,last_name,gender,party_id,party_name,abbrv,office,b ,ward_pr_order,researcher ,note_fb,fb_url,note_ig,instagram_url,note_tw,twitter_url,note_tk,tiktok_url,note_yt,YouTube_url,note_li,LinkedIn_url,note_web,website,note_wiki,wikipedia_url,note_wa,wa_numbers,note_te,telegram,notes
pers_104,londiwe_prudence_shangase,LONDIWE PRUDENCE SHANGASE,LONDIWE,PRUDENCE,SHANGASE,,pty_403,Pan Africanist Congress Of Azania,PAC,District PR Candidate,DC21 - Ugu,2,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_105,andreas_njabulo_cele,ANDREAS NJABULO CELE,ANDREAS,NJABULO,CELE,,pty_403,Pan Africanist Congress Of Azania,PAC,District PR Candidate,DC21 - Ugu,3,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_106,mphilisi_ephraim_ndlovu,MPHILISI EPHRAIM NDLOVU,MPHILISI,EPHRAIM,NDLOVU,,pty_403,Pan Africanist Congress Of Azania,PAC,District PR Candidate,DC21 - Ugu,4,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_107,nosipho_innocentia_mboto,NOSIPHO INNOCENTIA MBOTO,NOSIPHO,INNOCENTIA,MBOTO,,pty_403,Pan Africanist Congress Of Azania,PAC,District PR Candidate,DC21 - Ugu,5,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_108,samukelo_ngubane,SAMUKELO NGUBANE,SAMUKELO,,NGUBANE,,pty_403,Pan Africanist Congress Of Azania,PAC,District PR Candidate,DC21 - Ugu,6,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_109,mlungisi_clearance_shabane,MLUNGISI CLEARANCE SHABANE,MLUNGISI,CLEARANCE,SHABANE,,pty_403,Pan Africanist Congress Of Azania,PAC,District PR Candidate,DC21 - Ugu,7,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_110,luyanda_mngomezulu,LUYANDA MNGOMEZULU,LUYANDA,,MNGOMEZULU,,pty_403,Pan Africanist Congress Of Azania,PAC,District PR Candidate,DC21 - Ugu,8,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_111,olwethu_loureate_sompeta,OLWETHU LOUREATE SOMPETA,OLWETHU,LOUREATE,SOMPETA,,pty_403,Pan Africanist Congress Of Azania,PAC,District PR Candidate,DC21 - Ugu,9,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_112,thulile_purity_mntungwana,THULILE PURITY MNTUNGWANA,THULILE,PURITY,MNTUNGWANA,,pty_403,Pan Africanist Congress Of Azania,PAC,District PR Candidate,DC21 - Ugu,10,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_113,amanda_amahle_ngubane,AMANDA AMAHLE NGUBANE,AMANDA,AMAHLE,NGUBANE,,pty_403,Pan Africanist Congress Of Azania,PAC,District PR Candidate,DC21 - Ugu,11,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_114,mthetheleli_sincadu,MTHETHELELI SINCADU,MTHETHELELI,,SINCADU,,pty_403,Pan Africanist Congress Of Azania,PAC,District PR Candidate,DC21 - Ugu,12,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_115,zandile_lucy_mqadi,ZANDILE LUCY MQADI,ZANDILE,LUCY,MQADI,,pty_403,Pan Africanist Congress Of Azania,PAC,District PR Candidate,DC21 - Ugu,13,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_116,fana_vincent_khumalo,FANA VINCENT KHUMALO,FANA,VINCENT,KHUMALO,,pty_403,Pan Africanist Congress Of Azania,PAC,District PR Candidate,DC21 - Ugu,14,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_117,logispree_naicker,LOGISPREE NAICKER,LOGISPREE,,NAICKER,,pty_488,South African Communist Party,SACP,District PR Candidate,DC21 - Ugu,1,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_118,ramond_sibusiso_mpisane,RAMOND SIBUSISO MPISANE,RAMOND,SIBUSISO,MPISANE,,pty_519,Umkhonto Wesizwe Party,MKP,District PR Candidate,DC21 - Ugu,1,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_119,rochelle_robbetze,ROCHELLE ROBBETZE,ROCHELLE,,ROBBETZE,,pty_573,Vryheidsfront Plus | Freedom Front Plus,VF PLUS,District PR Candidate,DC21 - Ugu,1,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_120,michelle_wright,MICHELLE WRIGHT,MICHELLE,,WRIGHT,,pty_573,Vryheidsfront Plus | Freedom Front Plus,VF PLUS,District PR Candidate,DC21 - Ugu,2,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_121,johanna_maria_knigcollins,JOHANNA MARIA KÖNIG-COLLINS,JOHANNA,MARIA,KÖNIG-COLLINS,,pty_573,Vryheidsfront Plus | Freedom Front Plus,VF PLUS,District PR Candidate,DC21 - Ugu,3,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_122,zanalise_roux,ZANALISE ROUX,ZANALISE,,ROUX,,pty_573,Vryheidsfront Plus | Freedom Front Plus,VF PLUS,District PR Candidate,DC21 - Ugu,4,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_123,jan_albert_van_niekerk,JAN ALBERT VAN NIEKERK,JAN,ALBERT VAN,NIEKERK,,pty_573,Vryheidsfront Plus | Freedom Front Plus,VF PLUS,District PR Candidate,DC21 - Ugu,5,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_124,gertruida_wilhelmina_harmse,GERTRUIDA WILHELMINA HARMSE,GERTRUIDA,WILHELMINA,HARMSE,,pty_573,Vryheidsfront Plus | Freedom Front Plus,VF PLUS,District PR Candidate,DC21 - Ugu,6,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_125,reginald_gerber,REGINALD GERBER,REGINALD,,GERBER,,pty_573,Vryheidsfront Plus | Freedom Front Plus,VF PLUS,District PR Candidate,DC21 - Ugu,7,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_126,cindy_collins,CINDY COLLINS,CINDY,,COLLINS,,pty_573,Vryheidsfront Plus | Freedom Front Plus,VF PLUS,District PR Candidate,DC21 - Ugu,8,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_127,annette_dorethea_gamble,ANNETTE DORETHEA GAMBLE,ANNETTE,DORETHEA,GAMBLE,,pty_573,Vryheidsfront Plus | Freedom Front Plus,VF PLUS,District PR Candidate,DC21 - Ugu,9,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_128,phumelele_angela_patrolia_phahla,PHUMELELE ANGELA PATROLIA PHAHLA,PHUMELELE,ANGELA PATROLIA,PHAHLA,,pty_05,Abantu Batho Congress,ABC,District PR Candidate,DC22 - uMgungundlovu,1,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_129,thobile_zamile_mkhize,THOBILE ZAMILE MKHIZE,THOBILE,ZAMILE,MKHIZE,,pty_05,Abantu Batho Congress,ABC,District PR Candidate,DC22 - uMgungundlovu,2,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_130,kahle_bhengu,KAHLE BHENGU,KAHLE,,BHENGU,,pty_06,Abantu Bezwelethu Congress Democracy,ABCD,District PR Candidate,DC22 - uMgungundlovu,1,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_131,elliot_shweleza_ngcobo,ELLIOT SHWELEZA NGCOBO,ELLIOT,SHWELEZA,NGCOBO,,pty_06,Abantu Bezwelethu Congress Democracy,ABCD,District PR Candidate,DC22 - uMgungundlovu,2,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_132,khangekile_madlala,KHANGEKILE MADLALA,KHANGEKILE,,MADLALA,,pty_06,Abantu Bezwelethu Congress Democracy,ABCD,District PR Candidate,DC22 - uMgungundlovu,3,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_133,sipho_maxwell_ngubo,SIPHO MAXWELL NGUBO,SIPHO,MAXWELL,NGUBO,,pty_06,Abantu Bezwelethu Congress Democracy,ABCD,District PR Candidate,DC22 - uMgungundlovu,4,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_134,yogitha_nundlal,YOGITHA NUNDLAL,YOGITHA,,NUNDLAL,,pty_17,Active Citizens Coalition,ACC,District PR Candidate,DC22 - uMgungundlovu,1,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_135,aveesha_singh,AVEESHA SINGH,AVEESHA,,SINGH,,pty_17,Active Citizens Coalition,ACC,District PR Candidate,DC22 - uMgungundlovu,2,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_136,nadia_archary,NADIA ARCHARY,NADIA,,ARCHARY,,pty_17,Active Citizens Coalition,ACC,District PR Candidate,DC22 - uMgungundlovu,3,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_137,keshika_ramdhanie,KESHIKA RAMDHANIE,KESHIKA,,RAMDHANIE,,pty_17,Active Citizens Coalition,ACC,District PR Candidate,DC22 - uMgungundlovu,4,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_138,karoosha_mckayla_chetty,KAROOSHA MCKAYLA CHETTY,KAROOSHA,MCKAYLA,CHETTY,,pty_17,Active Citizens Coalition,ACC,District PR Candidate,DC22 - uMgungundlovu,5,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_139,johannes_jacobus_van_der_merwe,JOHANNES JACOBUS VAN DER MERWE,JOHANNES,JACOBUS VAN DER,MERWE,,pty_28,African Christian Democratic Party,ACDP,District PR Candidate,DC22 - uMgungundlovu,1,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_140,nomalady_eleanor_dlela,NOMALADY ELEANOR DLELA,NOMALADY,ELEANOR,DLELA,,pty_01,Independent,INDEPENDENT,District PR Candidate,DC22 - uMgungundlovu AFRICAN,1,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_141,zanovuyo_macingwana,ZANOVUYO MACINGWANA,ZANOVUYO,,MACINGWANA,,pty_01,Independent,INDEPENDENT,District PR Candidate,DC22 - uMgungundlovu AFRICAN,2,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_142,mondli_penwell_ngubo,MONDLI PENWELL NGUBO,MONDLI,PENWELL,NGUBO,,pty_01,Independent,INDEPENDENT,District PR Candidate,DC22 - uMgungundlovu AFRICAN,3,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_143,david_mnkankwa_ndlovu,DAVID MNKANKWA NDLOVU,DAVID,MNKANKWA,NDLOVU,,pty_49,African Movement Congress,AMC,District PR Candidate,DC22 - uMgungundlovu,1,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_144,chikappa_sifundo_zondi,CHIKAPPA SIFUNDO ZONDI,CHIKAPPA,SIFUNDO,ZONDI,,pty_49,African Movement Congress,AMC,District PR Candidate,DC22 - uMgungundlovu,2,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_145,thembelani_innocentia_shabangu,THEMBELANI INNOCENTIA SHABANGU,THEMBELANI,INNOCENTIA,SHABANGU,,pty_49,African Movement Congress,AMC,District PR Candidate,DC22 - uMgungundlovu,3,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_146,nobuhle_pretty_mnikathi,NOBUHLE PRETTY MNIKATHI,NOBUHLE,PRETTY,MNIKATHI,,pty_49,African Movement Congress,AMC,District PR Candidate,DC22 - uMgungundlovu,4,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_147,nondumiso_faith_mkhize,NONDUMISO FAITH MKHIZE,NONDUMISO,FAITH,MKHIZE,,pty_49,African Movement Congress,AMC,District PR Candidate,DC22 - uMgungundlovu,5,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_148,muziwokuthula_zuma,MUZIWOKUTHULA ZUMA,MUZIWOKUTHULA,,ZUMA,,pty_50,African National Congress,ANC,District PR Candidate,DC22 - uMgungundlovu,1,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_149,prudence_nokuthula_msimang,PRUDENCE NOKUTHULA MSIMANG,PRUDENCE,NOKUTHULA,MSIMANG,,pty_50,African National Congress,ANC,District PR Candidate,DC22 - uMgungundlovu,2,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_150,siphesihle_precious_zungu,SIPHESIHLE PRECIOUS ZUNGU,SIPHESIHLE,PRECIOUS,ZUNGU,,pty_50,African National Congress,ANC,District PR Candidate,DC22 - uMgungundlovu,3,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_151,ambrosia_sibongile_mabaso,AMBROSIA SIBONGILE MABASO,AMBROSIA,SIBONGILE,MABASO,,pty_50,African National Congress,ANC,District PR Candidate,DC22 - uMgungundlovu,4,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_152,mncedisi_subusiso_mthethwa,MNCEDISI SUBUSISO MTHETHWA,MNCEDISI,SUBUSISO,MTHETHWA,,pty_50,African National Congress,ANC,District PR Candidate,DC22 - uMgungundlovu,5,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_153,siphiwe_ngidi,SIPHIWE NGIDI,SIPHIWE,,NGIDI,,pty_50,African National Congress,ANC,District PR Candidate,DC22 - uMgungundlovu,6,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_154,victoria_mavie_phungula,VICTORIA MAVIE PHUNGULA,VICTORIA,MAVIE,PHUNGULA,,pty_50,African National Congress,ANC,District PR Candidate,DC22 - uMgungundlovu,7,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_155,godfried_mandla_zondi,GODFRIED MANDLA ZONDI,GODFRIED,MANDLA,ZONDI,,pty_50,African National Congress,ANC,District PR Candidate,DC22 - uMgungundlovu,8,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_156,patience_nonhlanhla_maphanga,PATIENCE NONHLANHLA MAPHANGA,PATIENCE,NONHLANHLA,MAPHANGA,,pty_50,African National Congress,ANC,District PR Candidate,DC22 - uMgungundlovu,9,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_157,ningi_jostinah_zungu,NINGI JOSTINAH ZUNGU,NINGI,JOSTINAH,ZUNGU,,pty_50,African National Congress,ANC,District PR Candidate,DC22 - uMgungundlovu,10,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_158,gugu_maryjane_dladla,GUGU MARY-JANE DLADLA,GUGU,MARY-JANE,DLADLA,,pty_50,African National Congress,ANC,District PR Candidate,DC22 - uMgungundlovu,11,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_159,skhumbuzo_thabiso_griffiths_mkhize,SKHUMBUZO THABISO GRIFFITHS MKHIZE,SKHUMBUZO,THABISO GRIFFITHS,MKHIZE,,pty_50,African National Congress,ANC,District PR Candidate,DC22 - uMgungundlovu,12,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_160,nomabelu_valencia_duze,NOMABELU VALENCIA DUZE,NOMABELU,VALENCIA,DUZE,,pty_50,African National Congress,ANC,District PR Candidate,DC22 - uMgungundlovu,13,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_161,linda_linford_madlala,LINDA LINFORD MADLALA,LINDA,LINFORD,MADLALA,,pty_50,African National Congress,ANC,District PR Candidate,DC22 - uMgungundlovu,14,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_162,siphiwe_phungula,SIPHIWE PHUNGULA,SIPHIWE,,PHUNGULA,,pty_50,African National Congress,ANC,District PR Candidate,DC22 - uMgungundlovu,15,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_163,nomusa_ronah_khanyile,NOMUSA RONAH KHANYILE,NOMUSA,RONAH,KHANYILE,,pty_50,African National Congress,ANC,District PR Candidate,DC22 - uMgungundlovu,16,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_164,roy_ram,ROY RAM,ROY,,RAM,,pty_50,African National Congress,ANC,District PR Candidate,DC22 - uMgungundlovu,17,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_165,siyabonga_moses_mchunu,SIYABONGA MOSES MCHUNU,SIYABONGA,MOSES,MCHUNU,,pty_50,African National Congress,ANC,District PR Candidate,DC22 - uMgungundlovu,18,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_166,emanuel_thabiso_zulu,EMANUEL THABISO ZULU,EMANUEL,THABISO,ZULU,,pty_56,African Renaissance Unity,ARU,District PR Candidate,DC22 - uMgungundlovu,1,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_167,mpho_brenda_moshoeshoe,MPHO BRENDA MOSHOESHOE,MPHO,BRENDA,MOSHOESHOE,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,1,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_168,khumbulani_john_ngubane,KHUMBULANI JOHN NGUBANE,KHUMBULANI,JOHN,NGUBANE,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,2,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_169,skhumbuzo_nicholas_macinga,SKHUMBUZO NICHOLAS MACINGA,SKHUMBUZO,NICHOLAS,MACINGA,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,3,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_170,zamantungwa_eastergirl_ntuli,ZAMANTUNGWA EASTER-GIRL NTULI,ZAMANTUNGWA,EASTER-GIRL,NTULI,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,4,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_171,promise_khanyisile_phungula,PROMISE KHANYISILE PHUNGULA,PROMISE,KHANYISILE,PHUNGULA,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,5,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_172,sibusiso_blessing_majozi,SIBUSISO BLESSING MAJOZI,SIBUSISO,BLESSING,MAJOZI,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,6,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_173,mbuzo_qiniso_shange,MBUZO QINISO SHANGE,MBUZO,QINISO,SHANGE,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,7,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_174,bongani_ngubane,BONGANI NGUBANE,BONGANI,,NGUBANE,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,8,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_175,zinhle_hlongwane,ZINHLE HLONGWANE,ZINHLE,,HLONGWANE,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,9,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_176,peggy_meyiwa,PEGGY MEYIWA,PEGGY,,MEYIWA,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,10,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_177,sibusiso_ronald_ntuli,SIBUSISO RONALD NTULI,SIBUSISO,RONALD,NTULI,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,11,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_178,vamisile_cherol_madlala,VAMISILE CHEROL MADLALA,VAMISILE,CHEROL,MADLALA,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,12,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_179,sipho_victor_ntombela,SIPHO VICTOR NTOMBELA,SIPHO,VICTOR,NTOMBELA,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,13,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_180,bongekile_angel_ngcobo,BONGEKILE ANGEL NGCOBO,BONGEKILE,ANGEL,NGCOBO,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,14,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_181,sthembiso_emmanuel_ngcobo,STHEMBISO EMMANUEL NGCOBO,STHEMBISO,EMMANUEL,NGCOBO,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,15,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_182,tshengisile_maria_gwala,TSHENGISILE MARIA GWALA,TSHENGISILE,MARIA,GWALA,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,16,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_183,linah_khanyisile_malinga,LINAH KHANYISILE MALINGA,LINAH,KHANYISILE,MALINGA,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,17,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_184,nelisiwe_nomonde_memela,NELISIWE NOMONDE MEMELA,NELISIWE,NOMONDE,MEMELA,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,18,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_185,sphamandla_zamokuhle_madlala,SPHAMANDLA ZAMOKUHLE MADLALA,SPHAMANDLA,ZAMOKUHLE,MADLALA,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,19,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_186,nkosinathi_shabalala,NKOSINATHI SHABALALA,NKOSINATHI,,SHABALALA,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,20,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_187,londiwe_slindokuhle_beauty_gumede,LONDIWE SLINDOKUHLE BEAUTY GUMEDE,LONDIWE,SLINDOKUHLE BEAUTY,GUMEDE,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,21,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_188,mbongeni_nxele,MBONGENI NXELE,MBONGENI,,NXELE,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,22,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_189,sipho_mkhasibe,SIPHO MKHASIBE,SIPHO,,MKHASIBE,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,23,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_190,jenet_khanyisile_shandu,JENET KHANYISILE SHANDU,JENET,KHANYISILE,SHANDU,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,24,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_191,sindiswa_luthuli,SINDISWA LUTHULI,SINDISWA,,LUTHULI,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,25,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_192,siphesihle_zimele_buthelezi,SIPHESIHLE ZIMELE BUTHELEZI,SIPHESIHLE,ZIMELE,BUTHELEZI,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,26,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_193,nonhlanhla_radebe,NONHLANHLA RADEBE,NONHLANHLA,,RADEBE,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,27,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_194,bhekinkosi_patrick_buthelezi,BHEKINKOSI PATRICK BUTHELEZI,BHEKINKOSI,PATRICK,BUTHELEZI,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,28,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_195,nothando_gwala,NOTHANDO GWALA,NOTHANDO,,GWALA,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,29,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_196,mbongiseni_leadus_nzimande,MBONGISENI LEADUS NZIMANDE,MBONGISENI,LEADUS,NZIMANDE,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,30,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_197,nhlonipho_ntobeko_fortune_ndlovu,NHLONIPHO NTOBEKO FORTUNE NDLOVU,NHLONIPHO,NTOBEKO FORTUNE,NDLOVU,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,31,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_198,ayanda_madlala,AYANDA MADLALA,AYANDA,,MADLALA,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,32,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_199,cornelia_thabisile_sithole,CORNELIA THABISILE SITHOLE,CORNELIA,THABISILE,SITHOLE,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,33,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_200,phikeleni_aaron_mthembu,PHIKELENI AARON MTHEMBU,PHIKELENI,AARON,MTHEMBU,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,34,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_201,bhekumuzi_gwala,BHEKUMUZI GWALA,BHEKUMUZI,,GWALA,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,35,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_202,sanele_goodenough_cemane,SANELE GOODENOUGH CEMANE,SANELE,GOODENOUGH,CEMANE,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,36,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_203,dumisani_cyril_dlamini,DUMISANI CYRIL DLAMINI,DUMISANI,CYRIL,DLAMINI,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,37,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_204,takatso_trecy_moloi,TAKATSO TRECY MOLOI,TAKATSO,TRECY,MOLOI,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,38,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_205,msizi_magwaza,MSIZI MAGWAZA,MSIZI,,MAGWAZA,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,39,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
pers_206,thanduxolo_calvin_zakuza,THANDUXOLO CALVIN ZAKUZA,THANDUXOLO,CALVIN,ZAKUZA,,pty_65,African Transformation Movement,ATM,District PR Candidate,DC22 - uMgungundlovu,40,Siphokazi Kumbuza,,,,,,,,,,,,,,,,,,,,,
